names,scores,logfoldchanges,pvals,pvals_adj
TRPA1,1.8593936,0.9432431,0.062971368962896,0.40867119320313094
HOMER3,1.8592813,0.30467913,0.06298727720743942,0.40867119320313094
CHMP2B,1.8589444,0.21020284,0.06303502187516806,0.4088293882091684
IFT80,1.8588321,0.38663825,0.06305094341075385,0.4088293882091684
TTC1,1.8584951,0.26498407,0.06309872796344249,0.4088604393018139
EXOSC7,1.8583828,0.24505906,0.06311466279795946,0.4088604393018139
MAML2,1.8580459,1.8223065,0.06316248725927667,0.4089711070778451
GLCE,1.8579336,0.4247592,0.06317843540061506,0.4089711070778451
SLC35B4,1.8578213,0.84480673,0.06319438686989177,0.4089711070778451
PARP12,1.857709,0.24487533,0.06321034166760006,0.4089711070778451
UPF1,1.8570353,0.23847076,0.06330614037853557,0.4094636438281043
PLK1,1.8563614,0.29855725,0.06340205903732202,0.4099566501406712
CD27,1.85434,0.92847395,0.06369053576671181,0.41169404082246575
TAF9B,1.8536662,0.42609495,0.063786935282948,0.41188547224124816
MED4,1.8535539,0.29378754,0.06380301357953615,0.41188547224124816
BCL9,1.8535539,0.24817784,0.06380301357953615,0.41188547224124816
HPSE,1.8531047,0.9378683,0.06386736024271011,0.412069199036506
PKIG,1.8525431,0.22769399,0.06394786893157622,0.4124368942854592
CFB,1.8509709,0.20356183,0.0641737392249662,0.41353319140199585
CCDC112,1.850634,0.4806291,0.06422222559902681,0.41371754986633985
NID1,1.8501848,0.23269,0.06428692114059993,0.41400618088503927
ZNF239,1.8499602,0.48525453,0.06431928908149777,0.4140865087974929
FAM173B,1.8492863,0.3631786,0.0644164736321098,0.4145839462519274
SLC43A3,1.8480511,0.45560655,0.06459496010364782,0.4154757415319301
ZC3H13,1.8478265,0.3780263,0.06462745599846027,0.41555633894097993
FOXN3,1.8476018,0.45423153,0.0646599653828853,0.4156131367578375
TOMM70,1.8474895,0.22996224,0.06467622513493973,0.4156131367578375
ZYG11B,1.846928,0.49790707,0.06475757451342803,0.41600745553163304
SHQ1,1.8463665,0.37780905,0.06483900830098323,0.4164020730566692
POFUT2,1.845468,0.2893375,0.0649694780863906,0.41711126369220664
EXOC6,1.8452435,0.44912395,0.06500212935083056,0.41719220484372105
MRPS18C,1.8449066,0.22537133,0.06505113162715169,0.4172829899519336
ATP7A,1.8447943,0.79560405,0.06506747248914951,0.4172829899519336
TRIM21,1.8445697,0.45820993,0.06510016437095323,0.4172829899519336
PDGFRL,1.8445697,1.048763,0.06510016437095323,0.4172829899519336
EIF5,1.8444574,0.21797341,0.0651165153917498,0.4172829899519336
JAK1,1.8442328,0.2559146,0.0651492275956096,0.4173641191674417
JMJD8,1.8428851,0.20925784,0.06534578557031853,0.41847079963882555
NUP37,1.8427728,0.4039481,0.0653621874519949,0.41847079963882555
CNIH1,1.842436,0.21049984,0.06541141346714534,0.4184812821856568
BOLA2-SMG1P6,1.8422112,0.34803435,0.06544424779063673,0.4184812821856568
P4HTM,1.8422112,0.20208219,0.06544424779063673,0.4184812821856568
DYNLL1,1.8416498,0.13651358,0.0655263930584846,0.41883080080136126
POLG,1.8415375,0.33923143,0.0655428323090122,0.41883080080136126
PLXDC1,1.8414252,0.38163516,0.06555927495968267,0.41883080080136126
PPP1R26,1.840976,0.3129361,0.06562507957371055,0.4191225548472573
UBE2M,1.8407514,0.22300474,0.06565800229447442,0.4192041901095677
ALS2CL,1.8401898,0.30612338,0.06574036866831057,0.419601359540698
ID1,1.8397406,0.49225232,0.06580632307409688,0.419870113248024
RAB3GAP2,1.8390669,0.24021582,0.06590535693504865,0.4201390809329564
ABCA2,1.8388423,0.31410486,0.06593839550518163,0.42022099327766393
DMXL2,1.8376069,0.47207758,0.06612035170876854,0.42109933351843765
FAM89B,1.8374946,0.28830966,0.06613691367693729,0.42109933351843765
AL645608.1,1.83727,0.74150336,0.06617004786778194,0.4211814606483221
FMR1,1.8365961,0.27303872,0.06626953251211735,0.421253004841071
BCCIP,1.8365961,0.21859013,0.06626953251211735,0.421253004841071
CYBC1,1.8365961,0.2262221,0.06626953251211735,0.421253004841071
PAM16,1.8363715,0.29300243,0.06630272143073646,0.421253004841071
RGCC,1.8360347,0.43409002,0.06635253048217106,0.4214177203155383
RNASEH2B,1.8359224,0.27940026,0.0663691403475706,0.4214177203155383
FBXL4,1.8353609,0.36465377,0.06645224105882767,0.4218166957604267
FMNL3,1.8351363,0.6447583,0.06648550533192307,0.42189917926178255
RBM22,1.834687,0.24277686,0.06655207502327233,0.42219289531679066
CHMP6,1.8337886,0.2602304,0.06668537909789102,0.4227578032846268
EML3,1.8321041,0.23200415,0.066935916870876,0.424064704372738
SGMS2,1.8319918,0.53200513,0.06695264690531808,0.424064704372738
UGDH,1.8313179,0.23716612,0.06705309941867124,0.42433664071153027
PQLC1,1.8306441,0.24736722,0.06715367596394171,0.42484395486732
NAA35,1.8303072,0.4652642,0.06720401078211564,0.42503320583985266
ZNF625,1.8299704,0.90571845,0.06725437664855487,0.4252225381418654
BIRC2,1.8286227,0.25952044,0.067456150865609,0.42636875922161727
HGSNAT,1.8282858,0.20962086,0.06750667217486842,0.42655855332353104
DGAT1,1.827275,0.2286724,0.0676584229296298,0.4273876828095037
ZNF254,1.8270504,0.8558482,0.06769218340247717,0.42747120914416253
PTPN12,1.8259274,0.3264031,0.06786119370072442,0.42840851855834944
PRAF2,1.8244675,0.31942266,0.0680814258110882,0.4296685254190387
MELK,1.8237936,0.31649333,0.06818326944878637,0.4299201970030414
ERO1A,1.823569,0.21196836,0.06821724515217122,0.4300041612953639
TBC1D16,1.8225584,0.2540527,0.06837030811912038,0.43070810931942244
FAM122B,1.8223337,0.2696815,0.06840436042480247,0.43079224141659256
WDR74,1.8221091,0.23279352,0.06843842667113378,0.430876410385051
ANKRD54,1.8217722,0.32924122,0.06848955218807164,0.4310678981682864
LRWD1,1.8214353,0.5611885,0.06854070909390315,0.43112913843472356
BLCAP,1.8214353,0.25731692,0.06854070909390315,0.43112913843472356
NAMPT,1.8206493,0.31307176,0.06866019735104756,0.43175025609205553
LNX2,1.819077,0.22000565,0.06889968745463167,0.4328638981831281
RNF217,1.8180662,0.48458582,0.06905400750339706,0.4337025082002735
CALD1,1.8162694,0.21577571,0.06932905531252581,0.43529862964552407
PIH1D1,1.8157079,0.21123861,0.06941519204204033,0.4356616814693092
RAP2B,1.8155956,0.28331938,0.06943242992973482,0.4356616814693092
COP1,1.8149217,0.23666497,0.06953593109038202,0.4360713677960866
ZNF197,1.8145849,0.671031,0.06958772915819905,0.4362647574393841
TNFRSF21,1.814248,0.56543505,0.06963955890232258,0.4364582291457218
FXYD3,1.8135742,0.10480982,0.0697433134734286,0.4369769195171412
ZNF414,1.812002,0.3714386,0.06998590103105903,0.4383648943907501
CMTM6,1.8099805,0.20854136,0.07029881646227064,0.4399277107172883
BCS1L,1.8099805,0.2637847,0.07029881646227064,0.4399277107172883
CEBPD,1.8099805,0.27870998,0.07029881646227064,0.4399277107172883
LMNB2,1.8095312,0.24122624,0.07036850888546904,0.4402314830003465
RTL10,1.808296,0.24313328,0.07056045536677572,0.4412763467928546
CCDC174,1.8081837,0.26121047,0.07057792632235096,0.4412763467928546
WDR77,1.806836,0.34755376,0.07078785468226155,0.4423231484108652
TSR3,1.8066114,0.27487737,0.0708228924760054,0.4424092689062354
SIDT1,1.8057129,0.286857,0.07096318589417883,0.4431526406244939
PI4K2B,1.8054883,0.4367378,0.07099829482953512,0.4432389047936245
MRE11,1.8051515,0.45917222,0.0710509849344416,0.44341154455067217
GLMP,1.8048146,0.25242016,0.07110370709360482,0.4434746836718988
CASP7,1.8047023,0.27788234,0.07112128827216288,0.4434746836718988
GDF15,1.8006593,0.23058327,0.07175658793806794,0.4469005449859204
SLU7,1.8006593,0.23776218,0.07175658793806794,0.4469005449859204
HARS2,1.8000978,0.23059833,0.07184519058746691,0.44731851537168305
MAP1LC3A,1.7993118,0.2817291,0.07196938484350168,0.44780046547806535
GNB5,1.7991995,0.8978656,0.07198714122655936,0.44780046547806535
BOD1,1.7984133,0.21676126,0.07211153640347617,0.44830630785601944
RNF41,1.7978518,0.21093933,0.07220049784017844,0.4487020045067246
FAH,1.7975149,0.23315255,0.07225391782782903,0.44878933025020395
SLA,1.7967287,0.718089,0.07237869033647258,0.44940690795488436
LAG3,1.7966164,0.44813317,0.0723965293731492,0.44940690795488436
STXBP5,1.7956058,0.6730573,0.07255724274764155,0.4502702595555788
RBBP8,1.7948196,0.5858775,0.07268244385326143,0.4506441424968077
TRNP1,1.7944827,1.0803733,0.07273615557500222,0.4507086460667152
EVA1B,1.7940335,0.23279142,0.0728078217347946,0.4510184528535758
PGAP2,1.7933596,0.33247355,0.07291542931997336,0.4515506533370799
ZNF316,1.793135,0.29753378,0.0729513274232128,0.4516385868491229
ASCC3,1.7929105,0.4606913,0.07298723998722965,0.4517034090499423
EGLN2,1.7927982,0.62123096,0.07300520169328364,0.4517034090499423
GPR132,1.7920121,0.8261537,0.07313103493133015,0.45207881231384195
MMAA,1.7915628,0.76979506,0.07320301927238516,0.45238944273617127
NEIL1,1.7905521,0.2966724,0.07336519598840714,0.4532571057591886
TMED7,1.790103,0.22291438,0.07343736880218757,0.4535683662459145
TPST1,1.7898782,1.0495944,0.07347347697951516,0.453633701355903
SETDB2,1.789766,0.52163744,0.07349153651254467,0.453633701355903
SUN2,1.7887553,0.2565249,0.07365423573112463,0.4545031907819828
ENTPD1,1.787183,0.6290277,0.07390790873612346,0.4556632738251403
PDPK1,1.78606,0.2741528,0.07408954067440442,0.45662467898672976
ZNF224,1.7859477,0.4237144,0.07410772391741968,0.45662467898672976
NKTR,1.7856108,0.2372529,0.07416229553236654,0.45682569375870885
AP1AR,1.7852739,0.28270215,0.07421689998671106,0.457026791811658
PRAM1,1.784937,1.2172072,0.0742715372940134,0.4572279731551596
ZDHHC17,1.7847124,0.49325088,0.07430798042388807,0.4572940237172626
SDC2,1.7846001,0.3563395,0.07432620746783411,0.4572940237172626
ZSCAN18,1.7839262,0.21402547,0.07443564646927682,0.45767379084714255
TSHZ3,1.7839262,1.2270514,0.07443564646927682,0.45767379084714255
NDUFC1,1.783814,0.16008681,0.07445389909716656,0.45767379084714255
ARVCF,1.7821294,0.6209446,0.07472812761985001,0.45922387017406496
IRF8,1.7816802,0.524516,0.07480139440288365,0.4595384365707262
LRRC20,1.7798834,0.61879367,0.07509504848134925,0.46107030651646114
ANKRD13C,1.7796588,0.5126569,0.07513182133895774,0.46113695142223277
SPTY2D1,1.7795465,0.25121787,0.07515021328068673,0.46113695142223277
CLEC7A,1.7779742,0.57738423,0.07540808666871533,0.46199232417687663
NAGPA,1.777862,0.4894041,0.07542653380252715,0.46199232417687663
NCOR1,1.7777497,0.27042198,0.07544498461983298,0.46199232417687663
SENP6,1.7773005,0.19584021,0.07551882473405179,0.4621725427858142
CDCA8,1.7762897,0.36890787,0.07568518067153235,0.46305346688556237
SELENOO,1.7760651,0.22682202,0.07572218924060033,0.46305346688556237
TAGAP,1.7758405,1.1014365,0.07575921257582499,0.46305346688556237
RNF208,1.7757282,0.34218878,0.07577772978200334,0.46305346688556237
C19orf66,1.7757282,0.1975735,0.07577772978200334,0.46305346688556237
DAPL1,1.7747175,1.1204038,0.07594455088511211,0.463823322219109
ME2,1.7744929,0.25137407,0.07598166290176649,0.46391385498309406
SYNJ1,1.7724714,0.5490508,0.07631633727898669,0.46568403521689505
HOXC13-AS,1.7722468,0.8693607,0.07635359741993875,0.46577484662913393
RNF44,1.7716852,0.24161436,0.0764468126823444,0.46620684417530517
PPA2,1.7714607,0.21976456,0.07648412476188274,0.46629776590328864
ZNF618,1.7695515,0.56294,0.07680187735863737,0.4674135308019527
IRAK1,1.7695515,0.17635538,0.07680187735863737,0.4674135308019527
RRAGD,1.7693269,0.92476976,0.07683933066291025,0.4675047729955609
UACA,1.7686532,0.2823955,0.0769517799132196,0.4680521178006291
MTA1,1.7683163,0.23926386,0.07700805481562634,0.4682575673188567
SLC25A4,1.7679793,0.20352568,0.07706436325432073,0.46846310069375924
SEC13,1.7676424,0.22181211,0.07712070524289306,0.4686687179344748
QRICH1,1.7673055,0.19692488,0.07717708079493417,0.46873760130311054
KLHL22,1.7673055,0.36864266,0.07717708079493417,0.46873760130311054
ASTN2,1.7657332,0.5424427,0.07744061088746236,0.47006383056624135
SMYD3,1.7649472,0.3771884,0.07757265057807149,0.4707280318169038
MOSPD2,1.7647226,0.44932255,0.07761040986861913,0.4708198982819698
PSD4,1.7642733,0.2304904,0.07768597336210922,0.4711409818062184
ARHGAP17,1.7640487,0.22106133,0.07772377757310811,0.4712329468123135
TMEM38B,1.7638241,1.438935,0.07776159676564733,0.4713023512016912
AC093227.1,1.7637118,0.7768427,0.07778051198125345,0.4713023512016912
MTMR14,1.7634872,0.1976644,0.07781835365365664,0.47139441587520636
ZNF511,1.7631503,0.3600082,0.07787514427279206,0.47157865685749567
PEMT,1.7628133,0.41751558,0.07793196863665036,0.4716708331501136
BIRC3,1.7625887,0.57944953,0.07796987029967214,0.47176304663295815
SRD5A1,1.7614658,0.54403853,0.07815960381126226,0.47261380626549593
RABL6,1.7613535,0.20542197,0.0781785978174355,0.47261380626549593
LNX1,1.7610165,0.5827415,0.07823560238280042,0.4728210882681788
BCAP29,1.7606796,0.4469205,0.07829264077901053,0.4730284543321699
TEN1,1.7585459,0.23511247,0.07865467045971085,0.4746646306026157
GPR34,1.758209,1.2018639,0.07871195736435674,0.47485027357732706
COL4A1,1.7580967,0.19734612,0.07873106054171979,0.47485027357732706
DMXL1,1.7574229,0.27407017,0.07884575883721538,0.4752220057018988
EDC3,1.7574229,0.34428304,0.07884575883721538,0.4752220057018988
DEAF1,1.7573105,0.36779323,0.07886488842971986,0.4752220057018988
TAF15,1.7571982,0.22319713,0.07888402179783129,0.4752220057018988
BMF,1.756749,0.36563978,0.07896059303642296,0.47540809472378
EEA1,1.7562999,0.44558182,0.07903722472503319,0.47568750677672295
TRPC4AP,1.7560753,0.23957534,0.07907556324817246,0.47568750677672295
DNTTIP1,1.7556261,0.20119287,0.07915228567227435,0.4760114631559429
CIAPIN1,1.7552891,0.26208106,0.07920986721181868,0.4762201548662027
RALGDS,1.7550645,0.18367742,0.07924827382739143,0.47631347717104394
UNKL,1.7537168,0.25962308,0.07947903165941926,0.4775625187526422
EHMT1,1.7520324,0.22468843,0.07976824687718098,0.4790015107510222
NME3,1.7520324,0.12648559,0.07976824687718098,0.4790015107510222
KCTD5,1.75192,0.2811619,0.07978755826721409,0.4790015107510222
FAM129B,1.7514708,0.2171336,0.07986484183034155,0.4793272254488838
RAB1B,1.7506847,0.18208197,0.08000023445496482,0.4800014067297889
TMPRSS2,1.7504601,0.3812586,0.08003895230249786,0.4800953179320433
ENPP4,1.7502356,2.2346041,0.08007768537542252,0.4801892663221102
ARHGAP45,1.7494494,0.2646222,0.08021337108883818,0.48044923909153314
FAM122A,1.7488879,0.4557307,0.08031040377201912,0.4808920437603009
POLR2D,1.7484387,0.24077822,0.08038809855682948,0.4810804725019691
PLEKHA8,1.7481017,0.6030524,0.08044640970559791,0.48129105248988646
AC118549.1,1.7475402,0.23042706,0.08054367129894208,0.48157412217959567
MRPL28,1.7475402,0.18527667,0.08054367129894208,0.48157412217959567
EXTL3,1.7469788,0.3709049,0.08064102837864578,0.48174114242017735
TRAPPC11,1.7460803,0.32551035,0.08079699847509071,0.48225770633721193
UIMC1,1.745968,0.41153276,0.08081651194888995,0.48225770633721193
ZNF358,1.7452942,0.21904229,0.08093367316609244,0.4826800783034522
MTMR3,1.743722,0.36619565,0.08120758566304097,0.48403627949328026
ZMYND19,1.743722,0.27543035,0.08120758566304097,0.48403627949328026
E4F1,1.7431605,0.16745043,0.08130559372127817,0.48445988990832634
PELI3,1.7430482,0.43599877,0.08132520684826042,0.48445988990832634
LSM10,1.7425989,0.3344837,0.08140369775744624,0.4847017874435692
EDEM1,1.7424866,0.23181982,0.08142333008757797,0.4847017874435692
RCC1,1.7423743,0.2797806,0.08144296625985233,0.4847017874435692
PLA2G6,1.7421497,0.29243463,0.08148225013284562,0.4847017874435692
WDR18,1.7401283,0.21891734,0.08183649733180282,0.48639202040666585
PHAX,1.7397914,0.20392744,0.08189565981325797,0.48660469978679743
UBL4A,1.7381068,0.23793142,0.08219199281584694,0.4879258548015553
GARS,1.7381068,0.22322446,0.08219199281584694,0.4879258548015553
MTHFD1L,1.7379946,0.40620026,0.08221177922499541,0.4879258548015553
TGFBR2,1.7360854,0.38500482,0.08254873952588875,0.48964647035960335
MIDN,1.7358608,0.26607278,0.082588455413152,0.4897424817576484
ORAI2,1.7335024,0.45007357,0.08300640806325049,0.4915207332655749
CD84,1.7335024,0.5187529,0.08300640806325049,0.4915207332655749
TSNAX,1.7332778,0.2384596,0.08304630230123575,0.49161710355458504
FAM110B,1.7328286,0.5379591,0.08312613738316192,0.49194979342994943
MTPAP,1.732604,0.32719862,0.08316607823517179,0.4919813554270948
TMOD3,1.7323794,0.24782108,0.0832060346332588,0.4919813554270948
JMJD6,1.7323794,0.25014883,0.0832060346332588,0.4919813554270948
TMEM50A,1.7322671,0.22212628,0.08322601866334202,0.4919813554270948
MARCH6,1.7319301,0.2563166,0.08328599408380222,0.4921961047303405
NRDC,1.7317055,0.21543302,0.08332599714432758,0.492292734760725
FDXR,1.7309195,0.34296545,0.08346613043508617,0.49298071477749256
PEX14,1.7306949,0.52601284,0.08350620355735079,0.49307748109012745
AC008608.2,1.730021,0.6268565,0.08362651642250371,0.49362630055571477
SETD2,1.7294595,0.25662023,0.08372688433709746,0.4939601390567876
PHLDA1,1.7292349,0.3717558,0.08376705880388438,0.49405711588100015
STK26,1.728898,0.52323365,0.08382734976768928,0.49427265100982565
AC145207.5,1.7283365,0.45271644,0.08392791277731716,0.4947254535675671
OAS1,1.7278873,0.26590055,0.08400843348428651,0.49505989086691377
SERINC3,1.7273258,0.17290494,0.08410917229503359,0.49549176904082587
TMEM258,1.7269889,0.21968311,0.08416966250010677,0.4955890679709256
NPEPPS,1.7258658,0.22379893,0.08437155085624252,0.4966372905887534
PMPCA,1.7254167,0.19776048,0.08445241584022249,0.4968322734025978
ABHD3,1.724069,0.32263407,0.08469538712552391,0.4976989801328782
TARBP2,1.7238444,0.22804101,0.084735937264048,0.4977753741730701
SLC25A38,1.7237321,0.23545843,0.08475621822183917,0.4977753741730701
SVIL,1.7232829,0.2837441,0.08483738132163131,0.49811149642551034
TNS3,1.7228336,0.23130712,0.08491860727543098,0.4981171574325176
BOLA1,1.7224967,0.20562723,0.0849795680081369,0.4981171574325176
WWOX,1.7223845,0.40417993,0.08499989611551027,0.4981171574325176
OSBPL10,1.7221599,0.45683253,0.08504056412798959,0.4981171574325176
KCNK5,1.7221599,0.6233778,0.08504056412798959,0.4981171574325176
CRAMP1,1.7219353,0.25327402,0.0850812478741405,0.4981171574325176
SMC2,1.721823,0.2754753,0.08510159564860348,0.4981171574325176
NECAP2,1.721823,0.22209837,0.08510159564860348,0.4981171574325176
DNAJC2,1.721823,0.26435915,0.08510159564860348,0.4981171574325176
NUSAP1,1.7214861,0.27262986,0.0851626625835929,0.49833445572530294
PHF13,1.7206999,0.28932995,0.08530528989761382,0.4988885372095909
AC027307.2,1.7200261,0.819156,0.08542769553344544,0.4994222239132748
SIN3B,1.7198015,0.30252773,0.08546852895066229,0.4994222239132748
TRIM24,1.7198015,0.27031195,0.08546852895066229,0.4994222239132748
MAPKBP1,1.7189031,0.46737245,0.08563202042012308,0.5002162195932068
CBX8,1.7187908,0.5710715,0.08565247461469153,0.5002162195932068
FASTKD2,1.7184539,0.2642404,0.08571386089167823,0.5002939710037552
OMA1,1.7178924,0.3392932,0.08581625036117793,0.5007303555678412
DYNC1H1,1.7177801,0.18201911,0.08583674011079356,0.5007303555678412
ATXN2L,1.7175554,0.17794557,0.0858777314697738,0.5008083538739989
ADGRL4,1.7174431,0.58350986,0.08589823308014682,0.5008083538739989
HDAC3,1.7171062,0.23321562,0.08595976164084664,0.5010267372703954
NCKAP5L,1.7168816,0.6325352,0.08600080046100538,0.5011256049259143
NCKAP1L,1.7165447,0.56604296,0.0860623883708646,0.5013441230202004
ELN,1.7162079,0.45392764,0.08612401190836821,0.5015627263180683
IFI35,1.7150848,0.18950672,0.08632968118557278,0.5024793020683759
KLF2,1.7137371,0.20498264,0.08657700776640907,0.5037779814509472
KIN,1.7114911,0.44472855,0.08699048995798626,0.5059011058914574
ABCE1,1.7100312,0.21319808,0.08726010712120731,0.5073273378829075
METTL23,1.709582,0.23170054,0.08734320178423513,0.5076686405856102
SLC25A25,1.7091328,0.3199857,0.08742636028529602,0.5080101236678256
ARID4A,1.7084589,0.31740955,0.08755121780374733,0.5083099155835975
CSPP1,1.7084589,0.3953274,0.08755121780374733,0.5083099155835975
DUSP4,1.7084589,0.2337885,0.08755121780374733,0.5083099155835975
CDKN2B,1.7080097,0.47405592,0.08763453604098494,0.5085099618503096
NUDCD1,1.7080097,0.25755605,0.08763453604098494,0.5085099618503096
DHX35,1.7076728,0.7897571,0.08769706668493156,0.508568454044868
MAPKAPK2,1.7075605,0.12240246,0.08771791822912828,0.508568454044868
PCSK7,1.7075605,0.26618767,0.08771791822912828,0.508568454044868
VPS33A,1.7071114,0.23593304,0.08780136440042409,0.5089104980870027
PRPF6,1.7064375,0.2229476,0.08792665369631622,0.5093530114208532
NUP58,1.7064375,0.25863776,0.08792665369631622,0.5093530114208532
NRM,1.7062129,0.5152567,0.08796844882145546,0.5094533371646561
INPP4B,1.7050899,0.34494686,0.08817766482733276,0.5103809554271702
CEPT1,1.7032931,0.4207466,0.08851324473265988,0.5114493293937933
TRADD,1.7032931,0.2991384,0.08851324473265988,0.5114493293937933
DMPK,1.7032931,0.22416383,0.08851324473265988,0.5114493293937933
DUSP7,1.7032931,0.47290215,0.08851324473265988,0.5114493293937933
EPB41L4A-AS1,1.7031807,0.27581325,0.08853425260910143,0.5114493293937933
VPS35L,1.7022823,0.21648298,0.0887024603323166,0.5122582581030726
TBC1D30,1.70217,0.24136223,0.08872350439423352,0.5122582581030726
ELMO2,1.7016085,0.33648872,0.08882878506078888,0.5127238858167664
PSMD9,1.7009346,0.33769366,0.08895525471246647,0.513311525252364
FUCA2,1.699924,0.21203752,0.0891452311589329,0.5142445589172606
EBLN3P,1.6988009,0.23528092,0.08935669926919682,0.5151995397753636
TMEM86A,1.6983517,0.41174522,0.08944139955562658,0.5154023505954628
HACE1,1.697341,0.6729216,0.08963221160360238,0.5163589405805092
AC004687.1,1.6971164,0.6728635,0.08967465876055969,0.5164605277925538
HPS5,1.6948704,0.42331043,0.09010002106702061,0.5184799111111327
SUCLA2,1.6946458,0.26303458,0.09014264645993722,0.5185611418997232
NOP58,1.6945335,0.24382752,0.09016396524142878,0.5185611418997232
RBL1,1.6940842,0.53693986,0.09024928094602547,0.5189084346990536
DNAJC17,1.6931858,0.48975426,0.09042010723730963,0.5196035648915965
POLR2F,1.6926243,0.21187308,0.09052700571344437,0.5199307662581762
CAPN10,1.6917259,0.44876763,0.09069825472892905,0.5207706134973598
CCNK,1.6910521,0.21266527,0.09082686241386298,0.5213652273254672
CCL3,1.6903782,0.4488864,0.09095561672522824,0.521816484707525
CASP6,1.6893675,0.30459422,0.0911490233544935,0.5226379537466743
SCAF4,1.6893675,0.47148976,0.0911490233544935,0.5226379537466743
HDHD3,1.689143,0.2178044,0.09119204747804142,0.5227406434062116
TIGD2,1.6888059,1.0211437,0.09125661427591958,0.5229667317012637
FAM206A,1.6880199,0.28624082,0.09140741306663124,0.5236249558622522
TAF1C,1.6879076,0.22283389,0.09142897209313598,0.5236249558622522
TRAM2,1.687683,0.49343473,0.09147210240776156,0.5236249558622522
AKT1,1.687683,0.20950621,0.09147210240776156,0.5236249558622522
CYP27A1,1.6872338,0.20776387,0.09155841209755548,0.5239749214733351
STK40,1.6867845,0.2783578,0.09164478722822009,0.5243250690951547
EIF4G3,1.6857738,0.3142407,0.09183937070705307,0.5252939439122294
USP25,1.6853247,0.22130182,0.09192595874274638,0.525500385957573
MAPKAPK5,1.6848754,0.26697218,0.09201261235604037,0.5257694699636352
LRFN3,1.6845385,0.38934278,0.09207764562066147,0.5257694699636352
RPL17,1.6845385,0.15706283,0.09207764562066147,0.5257694699636352
SAA1,1.6831908,0.8451089,0.09233814800546171,0.5268438082745833
KANK2,1.6828539,0.32730237,0.09240336600107908,0.5270714332547164
MNDA,1.6819556,0.72394603,0.09257746151774511,0.5276938852712096
TTI1,1.6815063,0.37264794,0.09266460798819405,0.5276938852712096
C2,1.6815063,0.14210935,0.09266460798819405,0.5276938852712096
UTP14A,1.6812817,0.36989814,0.0927082059155133,0.5277977565441723
SPEF2,1.6804956,0.35597703,0.09286092836319361,0.5283217197052041
STAT5A,1.6803833,0.2403432,0.09288276233251956,0.5283217197052041
WDR44,1.6801587,0.62732357,0.09292644263379408,0.5283217197052041
TJP3,1.6799341,0.18494307,0.09297013942191353,0.5283217197052041
TDRKH,1.6798218,0.3422284,0.0929919939997956,0.5283217197052041
P4HA1,1.6797094,0.19928662,0.0930138527008956,0.5283217197052041
EMSY,1.6797094,0.71980846,0.0930138527008956,0.5283217197052041
BSG,1.6794848,0.17097728,0.09305758247475766,0.5283217197052041
ZFP91,1.6793725,0.29468724,0.09307945354852425,0.5283217197052041
CLINT1,1.6793725,0.2015491,0.09307945354852425,0.5283217197052041
DNAJC4,1.6784742,0.55148965,0.09325457068898912,0.5291713834025681
CEP104,1.6779126,0.2425298,0.09336415308587108,0.5296488095746309
NHSL2,1.677688,0.6122361,0.09340801496338498,0.5297532488958842
UROS,1.6773511,0.21641152,0.09347383877659315,0.5298378214313753
CDC7,1.6767896,0.88485986,0.09358362782390554,0.5301713743948747
ASPSCR1,1.6764528,0.23461875,0.093649550889558,0.5304004767932681
USPL1,1.6761158,0.24771035,0.09371551119972246,0.5304853549390871
PKD1,1.6761158,0.25596443,0.09371551119972246,0.5304853549390871
C19orf48,1.6753297,0.19560838,0.09386956350599278,0.5310685226457552
NPNT,1.6744313,0.21356706,0.09404587189247669,0.5319214069483722
SMARCD1,1.6742066,0.28656355,0.09408999045217954,0.5320263681802948
CRIPT,1.6736451,0.25500193,0.09420035945572966,0.532505779932525
MTA2,1.6729714,0.35702243,0.09433293924267996,0.5329460025019692
GNA11,1.6728591,0.23649889,0.09435505040932818,0.5329460025019692
PA2G4,1.6728591,0.20323147,0.09435505040932818,0.5329460025019692
ZNF92,1.6718483,0.8393519,0.09455423791440815,0.5339261822980171
NCKIPSD,1.6716237,0.23279512,0.09459854753888616,0.5340315075873003
ELF2,1.6710622,0.3375127,0.09470939440625423,0.5345122926170758
CARD16,1.6703883,0.50386214,0.09484254801043866,0.5348287169572664
DOK1,1.6703883,0.27591062,0.09484254801043866,0.5348287169572664
PLAGL2,1.6698269,0.2911194,0.09495362389024496,0.5353100562436507
AGTRAP,1.6683669,0.20103681,0.09524290897528537,0.5366502185737926
GOLPH3L,1.6683669,0.21205577,0.09524290897528537,0.5366502185737926
FXYD6,1.6678054,0.48793104,0.09535436025688723,0.537132788737984
NFIA,1.6667947,0.4699404,0.09555523575020015,0.537973134137048
TERF1,1.6660086,0.29254627,0.0957117063848902,0.5382324463928506
HSPA5,1.6660086,0.1847489,0.0957117063848902,0.5382324463928506
MAVS,1.665784,0.23314792,0.09575644993719255,0.5382324463928506
ZNF469,1.665784,0.7592429,0.09575644993719255,0.5382324463928506
MUM1,1.6654471,0.23598137,0.0958235966612365,0.5383191203527602
FAM133B,1.6654471,0.28148076,0.0958235966612365,0.5383191203527602
TMEM263,1.6642118,0.27692962,0.09607012384979592,0.539558434379291
AP3S1,1.6639872,0.2047296,0.09611500146345515,0.53966486119783
