names,scores,logfoldchanges,pvals,pvals_adj
AC016575.1,-0.13883576,-0.8044899,0.8895799414477472,1.0
SLC13A4,-0.13883576,-0.85774,0.8895799414477472,1.0
AC106782.1,-0.13883576,-1.0550437,0.8895799414477472,1.0
NAP1L3,-0.13899451,-1.1569643,0.8894544855205779,1.0
AC021205.3,-0.13899451,-1.1621729,0.8894544855205779,1.0
ADRA2B,-0.13899451,-1.1430492,0.8894544855205779,1.0
AC233263.6,-0.13899451,-1.3112942,0.8894544855205779,1.0
AC009309.1,-0.13899451,-1.2329546,0.8894544855205779,1.0
POLA2,-0.13899451,0.07093179,0.8894544855205779,1.0
AC099518.4,-0.13899451,-1.1705846,0.8894544855205779,1.0
OGDHL,-0.13899451,-1.1399446,0.8894544855205779,1.0
SIPA1L1,-0.1390739,0.05049116,0.8893917585949416,1.0
AL080317.3,-0.13915327,-1.3722924,0.8893290323617876,1.0
TUBA8,-0.13915327,-1.2872497,0.8893290323617876,1.0
ELP1,-0.13915327,0.04496929,0.8893290323617876,1.0
AL138781.1,-0.13915327,-1.3221021,0.8893290323617876,1.0
PGK2,-0.13915327,-1.26958,0.8893290323617876,1.0
PAN3-AS1,-0.13923265,0.10925276,0.8892663068215035,1.0
AC093833.1,-0.13931203,-1.0304615,0.8892035819744771,1.0
CFAP206,-0.13931203,-1.5177251,0.8892035819744771,1.0
POT1-AS1,-0.13931203,-0.600318,0.8892035819744771,1.0
GSTM5,-0.13931203,-1.4789821,0.8892035819744771,1.0
MYCL,-0.13931203,0.4103746,0.8892035819744771,1.0
AC005034.4,-0.13931203,-1.7627786,0.8892035819744771,1.0
VIP,-0.13947079,-20.762875,0.8890781343617472,1.0
AC245100.7,-0.13947079,-21.176706,0.8890781343617472,1.0
AC174065.1,-0.13947079,-21.395748,0.8890781343617472,1.0
ZNF571-AS1,-0.13947079,-20.925573,0.8890781343617472,1.0
AL359317.2,-0.13947079,-20.989445,0.8890781343617472,1.0
AC096772.1,-0.13947079,-21.280365,0.8890781343617472,1.0
AC024257.3,-0.13947079,-21.170168,0.8890781343617472,1.0
LINC01914,-0.13947079,-20.984959,0.8890781343617472,1.0
AL022069.1,-0.13947079,-21.016079,0.8890781343617472,1.0
KRT16,-0.13947079,-20.781403,0.8890781343617472,1.0
TMSB15B-AS1,-0.13947079,-21.197695,0.8890781343617472,1.0
AC024257.4,-0.13947079,-20.747383,0.8890781343617472,1.0
TDRD9,-0.13947079,-20.620224,0.8890781343617472,1.0
UPK3B,-0.13947079,-20.797882,0.8890781343617472,1.0
AC027277.1,-0.13947079,-20.843735,0.8890781343617472,1.0
ZNF285,-0.13947079,-20.924807,0.8890781343617472,1.0
CHAD,-0.13947079,-21.008646,0.8890781343617472,1.0
AC116651.1,-0.13947079,-20.735806,0.8890781343617472,1.0
AL512328.1,-0.13947079,-20.952454,0.8890781343617472,1.0
AC138230.1,-0.13947079,-21.008215,0.8890781343617472,1.0
AC012603.1,-0.13947079,-20.540798,0.8890781343617472,1.0
GIPC2,-0.13947079,-21.313623,0.8890781343617472,1.0
IGLV1-47,-0.13947079,-21.186298,0.8890781343617472,1.0
AL390729.1,-0.13947079,-21.103567,0.8890781343617472,1.0
AL078604.2,-0.13947079,-21.109476,0.8890781343617472,1.0
ADORA2A-AS1,-0.13947079,-20.748417,0.8890781343617472,1.0
LHB,-0.13947079,-20.58072,0.8890781343617472,1.0
CCDC87,-0.13947079,-20.667532,0.8890781343617472,1.0
DIRAS3,-0.13947079,-21.31736,0.8890781343617472,1.0
LINC00862,-0.13947079,-21.045744,0.8890781343617472,1.0
AC020907.3,-0.13947079,-20.849382,0.8890781343617472,1.0
AC006946.2,-0.13947079,-21.419302,0.8890781343617472,1.0
AC025423.4,-0.13947079,-20.831747,0.8890781343617472,1.0
AC013400.1,-0.13947079,-21.067402,0.8890781343617472,1.0
HCG14,-0.13947079,-20.767225,0.8890781343617472,1.0
LINC01498,-0.13947079,-21.2946,0.8890781343617472,1.0
AC133785.1,-0.13947079,-20.909235,0.8890781343617472,1.0
AL354760.1,-0.13947079,-21.28884,0.8890781343617472,1.0
AC068282.1,-0.13947079,-21.02327,0.8890781343617472,1.0
EPHA1-AS1,-0.13947079,-21.037329,0.8890781343617472,1.0
ACP7,-0.13947079,-20.77167,0.8890781343617472,1.0
IFNL3,-0.13947079,-21.495928,0.8890781343617472,1.0
AC016907.2,-0.13947079,-20.964184,0.8890781343617472,1.0
AC118757.1,-0.13947079,-21.223848,0.8890781343617472,1.0
CLDN14,-0.13947079,-21.047089,0.8890781343617472,1.0
LGALS7B,-0.13947079,-21.57995,0.8890781343617472,1.0
SMC2-AS1,-0.13947079,-21.03076,0.8890781343617472,1.0
AC026367.1,-0.13947079,-21.08861,0.8890781343617472,1.0
AL050343.2,-0.13947079,-20.723074,0.8890781343617472,1.0
CIDEC,-0.13947079,-20.76395,0.8890781343617472,1.0
IQCJ-SCHIP1,-0.13947079,-21.114042,0.8890781343617472,1.0
CACNA2D3,-0.13947079,-20.942987,0.8890781343617472,1.0
AC005291.1,-0.13947079,-20.696527,0.8890781343617472,1.0
LILRA1,-0.13947079,-21.510431,0.8890781343617472,1.0
LGALS9C,-0.13947079,-20.751589,0.8890781343617472,1.0
CSRNP3,-0.13947079,-1.6266813,0.8890781343617472,1.0
UGT8,-0.13947079,-21.382692,0.8890781343617472,1.0
RHCE,-0.13947079,-20.899841,0.8890781343617472,1.0
PDE11A,-0.13947079,-20.903557,0.8890781343617472,1.0
DCUN1D2-AS,-0.13947079,-21.236956,0.8890781343617472,1.0
IGKV2-30,-0.13947079,-20.74314,0.8890781343617472,1.0
AC087392.1,-0.13947079,-20.718876,0.8890781343617472,1.0
CACNA1I,-0.13947079,-21.204044,0.8890781343617472,1.0
AC009275.1,-0.13947079,-21.279572,0.8890781343617472,1.0
AC022079.2,-0.13947079,-21.549164,0.8890781343617472,1.0
AL627171.1,-0.13947079,-21.4657,0.8890781343617472,1.0
AC092354.1,-0.13947079,-20.843529,0.8890781343617472,1.0
AC120024.1,-0.13947079,-21.047596,0.8890781343617472,1.0
AL049629.2,-0.13947079,-20.595613,0.8890781343617472,1.0
AC100812.1,-0.13947079,-20.824295,0.8890781343617472,1.0
DCC,-0.13947079,-21.47308,0.8890781343617472,1.0
MESTIT1,-0.13947079,-21.027042,0.8890781343617472,1.0
AC090912.2,-0.13947079,-20.869274,0.8890781343617472,1.0
SPTB,-0.13947079,-21.178848,0.8890781343617472,1.0
LINC02129,-0.13947079,-21.110283,0.8890781343617472,1.0
IL37,-0.13947079,-20.768202,0.8890781343617472,1.0
NRROS,-0.13947079,-1.5386798,0.8890781343617472,1.0
MANEA-DT,-0.13947079,-21.313816,0.8890781343617472,1.0
ARMC4,-0.13947079,-1.352111,0.8890781343617472,1.0
POU6F2-AS2,-0.13947079,-20.750158,0.8890781343617472,1.0
AC107959.1,-0.13947079,-21.414024,0.8890781343617472,1.0
AL139286.2,-0.13947079,-20.750092,0.8890781343617472,1.0
TMEM92-AS1,-0.13947079,-20.945576,0.8890781343617472,1.0
UGDH-AS1,-0.13947079,-21.010798,0.8890781343617472,1.0
JPH2,-0.13947079,-21.145348,0.8890781343617472,1.0
AC068768.1,-0.13947079,-20.603346,0.8890781343617472,1.0
AC005515.2,-0.13947079,-20.783112,0.8890781343617472,1.0
AC007250.1,-0.13947079,-21.288511,0.8890781343617472,1.0
AL133551.1,-0.13947079,-20.903067,0.8890781343617472,1.0
AC008115.4,-0.13947079,-20.987457,0.8890781343617472,1.0
AC016745.2,-0.13947079,-21.423384,0.8890781343617472,1.0
AC131238.1,-0.13947079,-20.877752,0.8890781343617472,1.0
JMJD1C-AS1,-0.13947079,-20.785538,0.8890781343617472,1.0
ZNF490,-0.13947079,-21.058672,0.8890781343617472,1.0
SMIM10L2B,-0.13947079,-21.272757,0.8890781343617472,1.0
SCRG1,-0.13947079,-21.561275,0.8890781343617472,1.0
AL355312.4,-0.13947079,-20.881166,0.8890781343617472,1.0
STXBP4,-0.13947079,0.17949906,0.8890781343617472,1.0
AC025175.1,-0.13947079,-20.566423,0.8890781343617472,1.0
CSAG3,-0.13947079,-20.776148,0.8890781343617472,1.0
ADORA2B,-0.13947079,-20.674583,0.8890781343617472,1.0
PABPN1,-0.13962956,0.031363364,0.8889526895266983,1.0
TMEM253,-0.13962956,-1.7104728,0.8889526895266983,1.0
LINC01134,-0.13962956,-1.7965726,0.8889526895266983,1.0
AC048382.6,-0.13978831,-1.5004216,0.8888272474724306,1.0
PRDM5,-0.13978831,-1.7291429,0.8888272474724306,1.0
RNF31,-0.13978831,-0.6714501,0.8888272474724306,1.0
GRM2,-0.13994707,-1.85792,0.8887018082020441,1.0
LINC01730,-0.13994707,-0.9085004,0.8887018082020441,1.0
RNASEK-C17orf49,-0.13994707,-1.1911384,0.8887018082020441,1.0
LRP5L,-0.13994707,0.3426481,0.8887018082020441,1.0
FKBPL,-0.14042336,0.07918145,0.8883255071251693,1.0
TTC7B,-0.14050274,0.07309653,0.888262792723508,1.0
AL391244.3,-0.14074087,-0.0694442,0.8880746537168167,1.0
ZNF793,-0.14137591,0.24962255,0.8875729805546227,1.0
ZNF30,-0.1414553,0.10638911,0.887510274572011,1.0
GATD3B,-0.1414553,0.12727633,0.887510274572011,1.0
UBE2D1,-0.14161405,0.0044778646,0.887384864719489,1.0
TAF5,-0.14169343,0.29995933,0.8873221608503531,1.0
UBE2H,-0.14177282,-0.0071431305,0.8872594576864835,1.0
NRN1,-0.14177282,-0.14266758,0.8872594576864835,1.0
AC018557.1,-0.1418522,0.09407041,0.8871967552282674,1.0
NBEA,-0.1418522,0.17794332,0.8871967552282674,1.0
FOXC1,-0.14193158,0.18417645,0.8871340534760919,1.0
UFSP1,-0.14209034,-0.13307755,0.8870086520914112,1.0
EIF4ENIF1,-0.14232847,0.14286159,0.8868205553193731,1.0
P2RX4,-0.14232847,-0.020490477,0.8868205553193731,1.0
NOVA1,-0.14232847,-0.5930356,0.8868205553193731,1.0
TRUB1,-0.14248724,0.07117811,0.8866951610125189,1.0
M6PR,-0.14304289,-0.03606844,0.8862563032966752,1.0
HGF,-0.14312227,0.24155636,0.8861936121815585,1.0
STXBP3,-0.14351918,0.08531053,0.8858801672972131,1.0
SHANK3,-0.14351918,0.18528493,0.8858801672972131,1.0
SOX4,-0.14375731,0.010168754,0.8856921089335243,1.0
AKAP12,-0.14407484,0.16637169,0.8854413744650078,1.0
RRP36,-0.14447173,0.046928067,0.8851279725119622,1.0
AC068338.2,-0.14455111,-0.19421925,0.8850652942762339,1.0
IP6K1,-0.14486864,0.040031865,0.8848145885291472,1.0
MAML2,-0.14486864,0.31431863,0.8848145885291472,1.0
CATSPER2,-0.1450274,0.2635447,0.8846892399785129,1.0
TIMM21,-0.14526553,0.00944801,0.8845012225648968,1.0
AC083862.2,-0.14534491,0.08322533,0.8844385515385274,1.0
INSR,-0.14534491,0.059097998,0.8844385515385274,1.0
RNF207,-0.14534491,0.1475739,0.8844385515385274,1.0
SH3BGR,-0.14534491,-0.18173923,0.8844385515385274,1.0
ZRANB2,-0.14542429,0.02859959,0.88437588123522,1.0
MLH3,-0.14550368,0.002443785,0.8843132116553616,1.0
PPM1H,-0.14574182,0.03438818,0.8841252072603438,1.0
FBXO10,-0.14613871,0.24085021,0.8838118811070302,1.0
RNASEL,-0.146615,0.18798913,0.8834359137158978,1.0
DLG4,-0.14677376,0.07067532,0.883310597082029,1.0
AQP11,-0.14693251,0.39681488,0.8831852833682322,1.0
FBXL22,-0.1470119,-0.15522286,0.8831226276073267,1.0
LIPE,-0.14756756,0.08052067,0.8826840577755714,1.0
PPARGC1B,-0.14772633,-0.20851946,0.8825587587084868,1.0
AL583810.1,-0.14772633,0.38609067,0.8825587587084868,1.0
XYLB,-0.14788508,0.2935027,0.8824334625800134,1.0
CYP46A1,-0.14796446,0.17449862,0.8823708156187213,1.0
ADIPOR1,-0.14812322,0.034800157,0.8822455239039567,1.0
OTUD7A,-0.1482026,-0.1554447,0.8821828791512565,1.0
RAPGEF3,-0.1482026,0.17558408,0.8821828791512565,1.0
BEGAIN,-0.14828198,0.374775,0.8821202351355256,1.0
CRACR2A,-0.1485995,0.13430478,0.8818696664500175,1.0
GRAMD1B,-0.14867888,-0.26292154,0.8818070261249245,1.0
P3H2,-0.14915515,-0.09512236,0.8814311997128716,1.0
NRP2,-0.1497902,0.21964857,0.8809301393742063,1.0
PRDM8,-0.1497902,0.017831495,0.8809301393742063,1.0
TLCD2,-0.15026648,0.062483817,0.8805543753862969,1.0
COL26A1,-0.15042524,-0.080047,0.8804291266955654,1.0
GID4,-0.15074277,0.093184695,0.8801786382904732,1.0
B4GALT6,-0.15121904,0.25844398,0.8798029281700379,1.0
LSM6,-0.15121904,0.033540245,0.8798029281700379,1.0
ARGLU1,-0.15129842,-0.010777265,0.8797403124450874,1.0
ZFP3,-0.1513778,0.0856812,0.8796776974721523,1.0
NKD1,-0.15153657,-0.15093155,0.8795524697838701,1.0
GLIS3,-0.15161595,-0.13800146,0.8794898570692942,1.0
TBCC,-0.15169533,-0.029675337,0.8794272451082755,1.0
PSMD11,-0.15169533,-0.049521048,0.8794272451082755,1.0
PRKX,-0.15201284,0.09566979,0.8791768048074831,1.0
CEP350,-0.15225099,0.13819847,0.8789889825131268,1.0
PARP11,-0.15233037,-0.23291925,0.8789263765944421,1.0
LINC00685,-0.15240975,-0.03815304,0.8788637714327833,1.0
AUNIP,-0.15280664,-0.29323795,0.8785507569933643,1.0
CCDC17,-0.15296541,-0.25371304,0.8784255565302637,1.0
AL691432.2,-0.15296541,0.024017857,0.8784255565302637,1.0
ZNF23,-0.15312417,-0.39205354,0.8783003591075956,1.0
ST7-AS1,-0.15328293,-0.13296099,0.8781751647284419,1.0
AP001437.1,-0.15375921,-0.39204153,0.8777995998828799,1.0
ARSJ,-0.15383859,-0.22112542,0.8777370084135653,1.0
ATP8B4,-0.15399735,-0.086694516,0.8776118277683554,1.0
APLF,-0.15423548,0.047991022,0.8774240625398645,1.0
AC004771.4,-0.15455301,-0.14382596,0.8771737196314515,1.0
AC021321.1,-0.15471177,-0.14431071,0.8770485527825636,1.0
AC008622.2,-0.15487053,0.19421473,0.876923389007994,1.0
AL049795.1,-0.15487053,0.03252252,0.876923389007994,1.0
WT1,-0.1549499,-0.2248997,0.8768608082745408,1.0
ANKRD13B,-0.15502928,0.12509246,0.876798228310822,1.0
GLIDR,-0.15502928,-0.08887508,0.876798228310822,1.0
SEC16B,-0.15510866,-0.14016545,0.8767356491172221,1.0
AC018638.6,-0.15518805,-0.077068575,0.8766730706941263,1.0
PXDNL,-0.15550557,-0.09578761,0.8764227647144784,1.0
CCL7,-0.15550557,-0.12698773,0.8764227647144784,1.0
BDNF-AS,-0.15566432,-0.33154985,0.876297616357683,1.0
LINC01929,-0.15566432,-0.3570508,0.876297616357683,1.0
S100A3,-0.1557437,-0.32417312,0.8762350433388891,1.0
AC068446.2,-0.15582308,-0.12602094,0.8761724710936774,1.0
LINC00662,-0.15582308,0.041203972,0.8761724710936774,1.0
TRIM16,-0.15582308,0.16223681,0.8761724710936774,1.0
SELENOK,-0.15598185,-0.041207273,0.876047328925539,1.0
DLD,-0.15606123,0.052342687,0.8759847590033819,1.0
CU639417.3,-0.15621999,0.10001513,0.8758596214848151,1.0
MIR210HG,-0.15621999,0.11806127,0.8758596214848151,1.0
PTPRS,-0.15621999,-0.05134694,0.8758596214848151,1.0
AC009148.1,-0.15621999,-0.28457296,0.8758596214848151,1.0
AC093904.4,-0.15621999,0.09054175,0.8758596214848151,1.0
AL158151.4,-0.15637875,0.008002842,0.8757344870698089,1.0
NCMAP,-0.15637875,0.13875654,0.8757344870698089,1.0
BX004987.1,-0.15645812,-0.4125976,0.8756719210271028,1.0
AC232271.1,-0.1566169,0.6235386,0.8755467912732071,1.0
AC025031.4,-0.1566169,-0.40187937,0.8755467912732071,1.0
ZNF391,-0.15669627,-0.003160963,0.8754842275627868,1.0
LINC01909,-0.15669627,-0.41571936,0.8754842275627868,1.0
KLHL31,-0.15685503,-0.2658052,0.8753591024769238,1.0
ZNF583,-0.15685503,-0.25339365,0.8753591024769238,1.0
AC013731.1,-0.15685503,-0.14335255,0.8753591024769238,1.0
AL590999.1,-0.15701379,-0.07582658,0.875233980506928,1.0
CCDC169,-0.15701379,-0.24965088,0.875233980506928,1.0
LIN37,-0.15701379,0.16371368,0.875233980506928,1.0
DCSTAMP,-0.15717255,-0.6668512,0.8751088616558753,1.0
AKR1C2,-0.15717255,-0.5672356,0.8751088616558753,1.0
CST2,-0.15717255,-0.3588948,0.8751088616558753,1.0
PAPPA,-0.15725192,-0.6498423,0.8750463034009138,1.0
AKR1E2,-0.1573313,-0.46908897,0.8749837459268416,1.0
RALB,-0.1573313,0.19245589,0.8749837459268416,1.0
FAM126A,-0.1574107,-0.03002015,0.8749211892340429,1.0
PKP1,-0.1574107,-0.64743984,0.8749211892340429,1.0
AL157392.4,-0.15756945,0.12528566,0.874796078193804,1.0
C4A,-0.15764883,-0.7651123,0.8747335238471327,1.0
AC011468.5,-0.15772821,-0.68349093,0.8746709702832725,1.0
AC124045.1,-0.15772821,0.2532779,0.8746709702832725,1.0
GLB1L,-0.15772821,0.12307955,0.8746709702832725,1.0
CIB2,-0.15780759,-0.5532305,0.874608417502608,1.0
AC044839.1,-0.15788697,0.16081701,0.8745458655055233,1.0
CATSPERE,-0.15788697,-0.555151,0.8745458655055233,1.0
MMP12,-0.15788697,-0.5647703,0.8745458655055233,1.0
CHCHD7,-0.15788697,-0.0018280089,0.8745458655055233,1.0
AL137784.2,-0.1582045,-0.56010896,0.8742956653606702,1.0
WNT2B,-0.1582045,-0.10450428,0.8742956653606702,1.0
AL356481.1,-0.1582045,-0.42898735,0.8742956653606702,1.0
AP001462.1,-0.1582045,-0.20654778,0.8742956653606702,1.0
PTPRN,-0.1582045,-0.71292317,0.8742956653606702,1.0
ARHGAP6,-0.1582045,-0.2574649,0.8742956653606702,1.0
MORC2-AS1,-0.1582045,-0.18162274,0.8742956653606702,1.0
AP002761.1,-0.1582045,-0.56813085,0.8742956653606702,1.0
BEND6,-0.1582045,-0.7665921,0.8742956653606702,1.0
ALG13,-0.1582045,-0.021052867,0.8742956653606702,1.0
TRARG1,-0.15828387,-0.8220051,0.8742331172872497,1.0
ARRDC3-AS1,-0.15836325,-0.4219628,0.874170569999715,1.0
AL451069.2,-0.15836325,-0.4036623,0.874170569999715,1.0
PDF,-0.15836325,-0.7923415,0.874170569999715,1.0
SLC39A2,-0.15852201,-1.0884464,0.8740454777838396,1.0
SLC26A3,-0.15852201,-1.1417983,0.8740454777838396,1.0
LRRN4CL,-0.15852201,-1.1146071,0.8740454777838396,1.0
AC084824.5,-0.15852201,-0.71089876,0.8740454777838396,1.0
AL359921.1,-0.15852201,-0.9985534,0.8740454777838396,1.0
MYOZ3,-0.15852201,-0.4948451,0.8740454777838396,1.0
SERPINA3,-0.15868077,-1.0134672,0.8739203887161175,1.0
HNF1A,-0.15868077,-1.1341791,0.8739203887161175,1.0
SERF1A,-0.15868077,-1.2724121,0.8739203887161175,1.0
LINC01238-1,-0.15868077,-1.1342207,0.8739203887161175,1.0
C4B,-0.15868077,-0.8440102,0.8739203887161175,1.0
U47924.1,-0.1589983,-1.4172097,0.873670220037428,1.0
JAKMIP3,-0.1589983,-0.11382798,0.873670220037428,1.0
DLEC1,-0.1589983,-1.4681318,0.873670220037428,1.0
PANK1,-0.1589983,0.19667754,0.873670220037428,1.0
PIK3CD-AS2,-0.15907767,-1.2463539,0.8736076798401536,1.0
AL158071.5,-0.15915705,-1.4728293,0.8735451404326067,1.0
AC127070.1,-0.15923643,-1.0061741,0.8734826018151713,1.0
LINC00640,-0.15931581,-1.5291754,0.8734200639882316,1.0
CCL4,-0.15931581,0.12717552,0.8734200639882316,1.0
CYP19A1,-0.15939519,-21.5873,0.8733575269521716,1.0
AC243772.2,-0.15939519,-20.920008,0.8733575269521716,1.0
AC092807.3,-0.15939519,-21.329042,0.8733575269521716,1.0
AC091946.2,-0.15939519,-20.909052,0.8733575269521716,1.0
AL158211.1,-0.15939519,-21.076176,0.8733575269521716,1.0
ZC3H12B,-0.15939519,-21.066408,0.8733575269521716,1.0
ZIC3,-0.15939519,-20.906897,0.8733575269521716,1.0
AL158151.1,-0.15939519,-21.056046,0.8733575269521716,1.0
GALNT17,-0.15939519,-21.257957,0.8733575269521716,1.0
AC114341.1,-0.15939519,-21.373283,0.8733575269521716,1.0
KDM4A-AS1,-0.15939519,-20.887825,0.8733575269521716,1.0
SZT2-AS1,-0.15939519,-21.175709,0.8733575269521716,1.0
FOXD3,-0.15939519,-20.844889,0.8733575269521716,1.0
AC211476.2,-0.15939519,-21.127037,0.8733575269521716,1.0
AC005779.1,-0.15939519,-21.024189,0.8733575269521716,1.0
TG,-0.15939519,-20.829473,0.8733575269521716,1.0
CADPS,-0.15939519,-20.782951,0.8733575269521716,1.0
LRAT,-0.15939519,-21.085138,0.8733575269521716,1.0
AC012358.3,-0.15939519,-21.081846,0.8733575269521716,1.0
CLDN25,-0.15939519,-21.647333,0.8733575269521716,1.0
MAST1,-0.15939519,-20.99231,0.8733575269521716,1.0
ZC3HAV1L,-0.15939519,-21.318525,0.8733575269521716,1.0
MTUS2,-0.15939519,-21.039007,0.8733575269521716,1.0
AL590822.1,-0.15939519,-21.036142,0.8733575269521716,1.0
CDO1,-0.15939519,-21.321812,0.8733575269521716,1.0
AL135791.1,-0.15939519,-20.892702,0.8733575269521716,1.0
AC092376.2,-0.15939519,-21.136528,0.8733575269521716,1.0
EML5,-0.15939519,-21.185566,0.8733575269521716,1.0
C1QTNF5,-0.15939519,-20.976776,0.8733575269521716,1.0
NLGN4X,-0.15939519,-21.305382,0.8733575269521716,1.0
LRRC34,-0.15939519,-21.680481,0.8733575269521716,1.0
PTH2R,-0.15939519,-21.493631,0.8733575269521716,1.0
RHAG,-0.15939519,-21.395256,0.8733575269521716,1.0
AL139082.1,-0.15939519,-21.425419,0.8733575269521716,1.0
AQP6,-0.15939519,-21.475952,0.8733575269521716,1.0
C8orf88,-0.15939519,-21.213219,0.8733575269521716,1.0
AC004834.1,-0.15939519,-21.12849,0.8733575269521716,1.0
TEX46,-0.15939519,-20.959337,0.8733575269521716,1.0
AC068722.2,-0.15939519,-21.01555,0.8733575269521716,1.0
AC024560.3,-0.15939519,-20.963512,0.8733575269521716,1.0
AL109935.2,-0.15939519,-21.135794,0.8733575269521716,1.0
TNP1,-0.15939519,-21.241804,0.8733575269521716,1.0
CLRN1-AS1,-0.15939519,-20.998344,0.8733575269521716,1.0
SLC44A5,-0.15939519,-20.803068,0.8733575269521716,1.0
FREM1,-0.15939519,-21.408672,0.8733575269521716,1.0
HIST1H2AH,-0.15939519,-21.58015,0.8733575269521716,1.0
AC008429.1,-0.15939519,-20.971119,0.8733575269521716,1.0
SMIM2-AS1,-0.15939519,-20.955877,0.8733575269521716,1.0
ZNF667,-0.15939519,-21.0257,0.8733575269521716,1.0
ABCB1,-0.15947457,-0.6603931,0.8732949907073753,1.0
MSH5,-0.15963334,-1.9562479,0.8731699205931102,1.0
ZNF449,-0.15971272,0.1534216,0.8731073867244092,1.0
AC245014.3,-0.1597921,-1.7687871,0.8730448536485083,1.0
KCTD17,-0.15987147,0.10221993,0.8729823213657909,1.0
AL513329.1,-0.15995085,-0.4986836,0.8729197898766414,1.0
AC073611.1,-0.16010961,-1.6973634,0.8727947292805813,1.0
MGAT3,-0.16010961,-2.0792627,0.8727947292805813,1.0
NRGN,-0.16010961,0.11008795,0.8727947292805813,1.0
CLEC4A,-0.16050652,0.22944514,0.8724820917047414,1.0
AC006504.5,-0.1605859,0.5343037,0.8724195665779547,1.0
FBXO2,-0.16106217,0.055762433,0.872044432568145,1.0
ANXA7,-0.16114156,-0.009319151,0.8719819130285771,1.0
ADARB2-AS1,-0.1613797,0.19036746,0.8717943592096626,1.0
TESK2,-0.16145907,0.18097109,0.8717318428712334,1.0
DCAF6,-0.1621735,-0.021606162,0.8711692319273779,1.0
SSFA2,-0.16249101,0.035599034,0.8709192035244766,1.0
RNF165,-0.16264978,0.052891515,0.8707941941588727,1.0
SFXN2,-0.1629673,0.25453147,0.8705441851146962,1.0
GK5,-0.16328481,0.092416584,0.8702941890070092,1.0
AC087500.1,-0.16328481,0.27005878,0.8702941890070092,1.0
ANOS1,-0.16328481,0.13932705,0.8702941890070092,1.0
PRMT2,-0.1633642,-0.018391155,0.870231692004289,1.0
RNF8,-0.16407862,0.06962327,0.8696692554959253,1.0
TRAPPC5,-0.16423738,0.18127702,0.8695442785482017,1.0
AC099778.1,-0.16439614,0.3663977,0.8694193048591284,1.0
C9orf106,-0.16439614,0.028274503,0.8694193048591284,1.0
ANKRD13C,-0.16471365,-0.0029788706,0.869169367269192,1.0
CMTM8,-0.1649518,-0.026125556,0.8689819226534898,1.0
ELFN1,-0.16550745,0.3736501,0.8685445805352425,1.0
WBP1,-0.16566622,0.06916226,0.8684196330256868,1.0
GGT7,-0.16582498,0.15005288,0.8682946888023565,1.0
POFUT1,-0.16582498,-0.0054620868,0.8682946888023565,1.0
STON2,-0.16669816,0.0956877,0.8676075544521703,1.0
DLG5,-0.1669363,-0.04581915,0.8674201715105903,1.0
G6PD,-0.1669363,0.025286736,0.8674201715105903,1.0
DYNLT3,-0.16701567,0.11405662,0.8673577121849133,1.0
AP003419.3,-0.16709507,-0.2147544,0.8672952536872991,1.0
MTRNR2L12,-0.16741258,-0.030821968,0.8670454279851192,1.0
SCML1,-0.16757134,-0.21450475,0.8669205201123511,1.0
ZNF799,-0.16765071,0.25268462,0.8668580674218863,1.0
TCAP,-0.1677301,0.23006915,0.8667956155625443,1.0
PARVG,-0.16796824,0.19155596,0.8666082649750795,1.0
COX6A2,-0.16820638,0.11448239,0.8664209218814872,1.0
HPS4,-0.16828576,0.09614909,0.8663584758507127,1.0
FOXH1,-0.16852391,-0.006138005,0.8661711427650103,1.0
SLC43A2,-0.16860329,0.020882532,0.8661087000732576,1.0
IL1RAP,-0.16868266,0.068207316,0.8660462582172161,1.0
SYCE3,-0.16923831,0.014834978,0.8656091886569491,1.0
ZNF670,-0.16979398,-0.047944922,0.8651721601963569,1.0
CCDC113,-0.16987336,0.11904596,0.8651097309218474,1.0
AC007029.1,-0.17042902,-0.26850978,0.8646727495927901,1.0
AL512625.1,-0.17058778,0.06671996,0.8645479053792537,1.0
AP001107.9,-0.17058778,-0.05434535,0.8645479053792537,1.0
PACSIN1,-0.17106406,0.0062189065,0.8641733930371812,1.0
ZNF786,-0.17106406,-0.020064348,0.8641733930371812,1.0
FXYD1,-0.17106406,0.32891613,0.8641733930371812,1.0
BBOF1,-0.17106406,0.11524434,0.8641733930371812,1.0
CALCRL,-0.17122282,0.2980743,0.8640485623661849,1.0
MED20,-0.17154035,0.064386256,0.8637989112070595,1.0
ARPIN,-0.1716991,0.02172321,0.863674090725038,1.0
DENND2A,-0.17185786,-0.1407079,0.8635492736454486,1.0
ZNF236-DT,-0.17201662,0.1478914,0.8634244599713444,1.0
WNT5B,-0.17201662,0.024378601,0.8634244599713444,1.0
C14orf39,-0.17233415,0.01525332,0.8631748428518032,1.0
MOV10L1,-0.17296918,-0.21697405,0.8626756496128543,1.0
PSMC1,-0.17296918,-0.021173071,0.8626756496128543,1.0
AC022167.2,-0.17304857,0.5381668,0.8626132543091871,1.0
LINC01117,-0.17312795,0.093063444,0.8625508598626138,1.0
PCAT18,-0.17312795,0.13927653,0.8625508598626138,1.0
HCFC1R1,-0.1732867,0.013047402,0.8624260735422746,1.0
ZFPM2,-0.17344546,0.23212734,0.8623012906548876,1.0
ABCA1,-0.17376299,0.083841346,0.8620517351911722,1.0
